"outlet","time","title","url"
"NT",2014-04-04,"Sandy Grossman, Maestro of NFL on TV, Dies at 78","http://www.nytimes.com/2014/04/04/sports/football/sandy-grossman-maestro-of-nfl-on-tv-dies-at-78.html"
"NT",2014-04-04,"The Mideast Peace Maze","http://www.nytimes.com/2014/04/05/opinion/the-mideast-peace-maze.html"
"NT",2014-04-04,"Journalist Killed by Afghan Policeman","http://www.nytimes.com/2014/04/05/world/asia/journalists-shot-by-police-officer-in-afghanistan.html"
"NT",2014-04-04,"Foreign Journalist Is Killed by Afghan Police Officer","http://www.nytimes.com/2014/04/05/world/asia/journalists-shot-by-police-officer-in-afghanistan.html?hpw&rref=world"
"NT",2014-04-04,"Readers Object to Times&#39;s Portrayal of Palestinian Role in Impasse","http://publiceditor.blogs.nytimes.com/2014/04/04/readers-object-to-timess-portrayal-of-palestinian-role-in-impasse/"
"NT",2014-04-04,"Pakistani Taliban Extend Cease-Fire After Release of Prisoners","http://www.nytimes.com/2014/04/05/world/asia/pakistan.html"
"NT",2014-04-04,"Kerry Says It&#39;s &#39;Reality Check Time&#39; in Stalled Mideast Talks","http://www.nytimes.com/2014/04/05/world/middleeast/kerry-says-middle-east-talks-are-at-an-impasse.html?hpw&rref=world"
"NT",2014-04-04,"Overseer of Compliance at SAC Is Selected","http://dealbook.nytimes.com/2014/04/03/overseer-of-compliance-at-sac-is-selected/"
"NT",2014-04-04,"Amazon Channels a Cheaper Television Experience","http://bits.blogs.nytimes.com/2014/04/04/amazon-channels-a-cheaper-television-experience/"
"NT",2014-04-04,"What They Said: Death Penalty Imposed in Mumbai Gang Rapes","http://india.blogs.nytimes.com/2014/04/04/what-they-said-death-penalty-imposed-in-mumbai-gang-rapes/"
"NT",2014-04-04,"Residential Building Collapses in Zhejiang Province","http://sinosphere.blogs.nytimes.com/2014/04/04/residential-building-collapses-in-fenghua-in-zhejiang-province/"
"NT",2014-04-04,"Three Sentenced to Death in India for Gang-Rape","http://www.nytimes.com/2014/04/05/world/asia/three-sentenced-to-death-in-india-for-gang-rape.html"
"NT",2014-04-04,"Markets Are Lifted by Jobs Data","http://www.nytimes.com/2014/04/05/business/daily-stock-market-activity.html"
"NT",2014-04-04,"Stones Schedule Return to Australia and New Zealand","http://artsbeat.blogs.nytimes.com/2014/04/04/stones-schedule-return-to-australia-and-new-zealand/?module=BlogPost-Title&version=Blog%20Main&contentCollection=Arts&action=Click&pgtype=Blogs&region=Body"
"NT",2014-04-04,"As Strike Winds Down, Lufthansa Plans a Return to Nearly Normal Service","http://www.nytimes.com/2014/04/05/business/international/as-strike-winds-down-lufthansa-plans-a-return-to-nearly-normal-service.html"
"NT",2014-04-04,"The Good News in the Jobs Report _‹Ó Sort Of","http://economix.blogs.nytimes.com/2014/04/04/the-good-news-in-the-jobs-report-sort-of/"
"NT",2014-04-04,"Michael Schumacher Is Said to Have &#39;Moments of Consciousness&#39;","http://www.nytimes.com/2014/04/05/sports/autoracing/michael-schumacher-is-said-to-have-moments-of-consciousness.html?hpw&rref=sports"
"NT",2014-04-04,"Jobs Report Suggests a Modest but Durable Recovery","http://www.nytimes.com/2014/04/05/business/economy/jobs-report-for-march.html?hpw&rref=business"
"NT",2014-04-04,"A Vacant Chair for Blythe Masters","http://dealbook.nytimes.com/2014/04/03/a-vacant-chair-for-blythe-masters/?src=twr"
"NT",2014-04-04,"Conservative Saudi Cleric&#39;s Political Shift Leaves Many Perplexed","http://www.nytimes.com/2014/04/05/world/middleeast/conservative-saudi-cleric-salman-al-awda.html"
"NT",2014-04-04,"Soldier in Fort Hood Attack Was in Dispute Over Leave","http://www.nytimes.com/2014/04/05/us/soldier-in-fort-hood-attack-was-in-dispute-over-leave.html"
"NT",2014-04-04,"Three Soldiers Killed at Fort Hood Are Identified","http://thelede.blogs.nytimes.com/2014/04/04/three-soldiers-killed-at-fort-hood-are-identified/"
"NT",2014-04-04,"Activists Seen as Possibly Circling Symantec","http://dealbook.nytimes.com/2014/04/04/activists-circle-symantec/?module=BlogPost-Title&version=Blog%20Main&contentCollection=Media&action=Click&pgtype=Blogs&region=Body"
"NT",2014-04-04,"The Weight of Executives&#39; Personal Beliefs","http://www.nytimes.com/roomfordebate/2014/04/04/the-weight-of-executives-personal-beliefs"
"NT",2014-04-04,"2 Giant European Cement Makers Are in Merger Talks","http://dealbook.nytimes.com/2014/04/04/2-giant-european-cement-makers-are-in-merger-talks/"
"NT",2014-04-04,"Television Tests Tinseltown","http://www.nytimes.com/roomfordebate/2014/04/03/television-tests-tinseltown?hp&rref=opinion"
"NT",2014-04-04,"In Spain, a Family Reunion, Centuries Later","http://www.nytimes.com/2014/04/06/travel/in-spain-a-family-reunion-centuries-later.html"
"NT",2014-04-04,"Keeping Mideast Talks Going Has Become an End in Itself","http://www.nytimes.com/2014/04/05/world/middleeast/mideast.html"
"NT",2014-04-04,"Syria Exports More Chemicals After Two-Week Lapse","http://www.nytimes.com/2014/04/05/world/middleeast/syria.html"
"NT",2014-04-04,"Baseball|Interest in Tanaka&#39;s Debut Evokes Matsui&#39;s in 2003","http://www.nytimes.com/2014/04/05/sports/baseball/interest-in-tanakas-debut-evokes-matsuis-in-2003.html?hpw&rref=sports"
"NT",2014-04-04,"3 Sentenced to Death in India for Gang Rape","http://www.nytimes.com/2014/04/05/world/asia/three-sentenced-to-death-in-india-for-gang-rape.html?hpw&rref=world"
"NT",2014-04-04,"Iran&#39;s Reformers Include More Than One Former Hostage-Taker","http://thelede.blogs.nytimes.com/2014/04/04/irans-reformers-include-more-than-one-former-hostage-taker/?partner=rss&emc=rss"
"NT",2014-04-04,"Why That Sharp Wit Stood Out on Late Night","http://www.nytimes.com/2014/04/05/arts/television/david-lettermans-place-in-a-rather-kindly-landscape.html"
"NT",2014-04-04,"Understanding GM&#39;s Safety Recall","http://www.nytimes.com/2014/04/05/your-money/understanding-gms-safety-recall.html"
"NT",2014-04-04,"New Push on Immigration Bill Causes GOP Rift","http://www.nytimes.com/2014/04/05/us/politics/new-push-on-immigration-bill-causes-gop-rift.html"
"NT",2014-04-04,"Nasdaq Falls 2.6% as Investors Sell Momentum Stocks","http://www.nytimes.com/2014/04/05/business/daily-stock-market-activity.html?hpw&rref=business"
"NT",2014-04-04,"Bad-Girl Pop Idol Is All Heart","http://www.nytimes.com/2014/04/05/arts/music/miley-cyrus-brings-bangerz-tour-to-izod-center.html"
"NT",2014-04-04,"Weibo Seeks to Raise More Than $380 Million in IPO","http://dealbook.nytimes.com/2014/04/04/weibo-seeks-to-raise-more-than-380-million-in-i-p-o/"
"NT",2014-04-04,"For Letterman&#39;s Job, Dueling 10-Best Lists","http://www.nytimes.com/2014/04/05/arts/television/for-lettermans-job-dueling-10-best-lists.html"
"NT",2014-04-04,"Parting Glance: Anja Niedringhaus","http://lens.blogs.nytimes.com/2014/04/04/parting-glance-anja-niedringhaus/"
"NT",2014-04-04,"Money Wins, Peace Loses","http://www.nytimes.com/2014/04/06/opinion/sunday/money-wins-peace-loses.html"
"NT",2014-04-04,"Carlotta Gall on Fear and Hope in Afghanistan","http://6thfloor.blogs.nytimes.com/2014/04/04/carlotta-gall-on-fear-and-hope-in-afghanistan/"
"NT",2014-04-04,"Apple and Samsung Fight Over Who Was the Follower","http://bits.blogs.nytimes.com/2014/04/04/apple-and-samsung-fight-over-who-was-the-follower/?module=BlogPost-Title&version=Blog%20Main&contentCollection=Technology&action=Click&pgtype=Blogs&region=Body"
"NT",2014-04-04,"Brilliant Round Puts Thompson in Contention at Kraft Nabisco","http://www.nytimes.com/2014/04/05/sports/golf/brilliant-round-puts-thompson-in-contention-at-kraft-nabisco.html"
"NT",2014-04-04,"Lingering Hope vs. Onset of Grief Over Lost Flight","http://www.nytimes.com/2014/04/05/world/asia/some-sustain-hope-for-missing-plane-others-prepare-for-grieving.html"
"NT",2014-04-04,"Personality and Change Inflamed Crisis at Mozilla","http://www.nytimes.com/2014/04/05/technology/personality-and-change-inflamed-crisis-at-mozilla.html"
"NT",2014-04-04,"Dispute Over Leave Agitated Ft. Hood Soldier Before Shooting","http://www.nytimes.com/2014/04/05/us/soldier-in-fort-hood-attack-was-in-dispute-over-leave.html?hpw&rref=us"
"NT",2014-04-04,"Army Base Shooting Highlights Difficulty in Identifying At-Risk Soldiers","http://www.nytimes.com/2014/04/05/us/army-base-shooting-highlights-difficulty-in-identifying-at-risk-soldiers.html"
"NT",2014-04-04,"Federer-Led Swiss Are Tied","http://www.nytimes.com/2014/04/05/sports/tennis/federer-led-swiss-are-tied.html"
"NT",2014-04-04,"The Truth About Venezuela, as Marco Rubio Sees It","http://www.nytimes.com/2014/04/05/opinion/the-truth-about-venezuela-as-marco-rubio-sees-it.html"
"NT",2014-04-04,"2nd Car Seat Maker Cites Buckle Flaw in a Recall","http://www.nytimes.com/2014/04/05/business/2nd-car-seat-maker-cites-buckle-flaw-in-a-recall.html"
"NT",2014-04-04,"Corrosion Risk Prompts Ford Recall; Mazda Stung by Spiders","http://www.nytimes.com/2014/04/05/automobiles/corrosion-risk-prompts-ford-recall-mazda-stung-by-spiders.html"
"NT",2014-04-04,"Music|Bad-Girl Pop Idol Is All Heart","http://www.nytimes.com/2014/04/05/arts/music/miley-cyrus-brings-bangerz-tour-to-izod-center.html?hpw&rref=arts"
"NT",2014-04-04,"Gathering Moss","http://www.nytimes.com/2014/04/03/garden/gathering-moss.html"
"NT",2014-04-04,"Letter from France | A Vegetarian and Gluten-Free Guide to Paris","http://tmagazine.blogs.nytimes.com/2014/04/03/letter-from-france-a-vegetarian-and-gluten-free-guide-to-paris/"
"NT",2014-04-04,"Personality and Change Inflamed Mozilla Crisis","http://www.nytimes.com/2014/04/05/technology/personality-and-change-inflamed-crisis-at-mozilla.html?hpw&rref=technology"
"NT",2014-04-04,"We Were Just Laughing: Days With Anja Niedringhaus and Kathy Gannon","http://atwar.blogs.nytimes.com/2014/04/04/we-were-just-laughing-days-with-anja-niedringhaus-and-kathy-gannon/?module=BlogPost-Title&version=Blog%20Main&contentCollection=World&action=Click&pgtype=Blogs&region=Body"
"NT",2014-04-04,"Still a Wild Child After Reform School","http://www.nytimes.com/2014/04/06/automobiles/autoreviews/still-a-wild-child-after-reform-school.html"
"NT",2014-04-04,"Blackstone Said to Buy Industrial Manufacturer for $5.4 Billion","http://dealbook.nytimes.com/2014/04/04/blackstone-said-to-buy-industrial-manufacturer-for-5-4-billion/"
"NT",2014-04-04,"Indonesia: Payment Spares Maid in Saudi Arabia","http://www.nytimes.com/2014/04/05/world/asia/indonesia-payment-spares-maid-in-saudi-arabia.html"
"NT",2014-04-04,"US Permits Export to Iran of Plane Parts","http://www.nytimes.com/2014/04/05/business/international/us-permits-export-to-iran-of-plane-parts.html"
"NT",2014-04-04,"Iran: Border Guards Released by Pakistani Militants","http://www.nytimes.com/2014/04/05/world/middleeast/iran-border-guards-released-by-pakistani-militants.html"
"BH",2014-04-05,"GM probe unfinished","http://bostonherald.com/news_opinion/opinion/editorials/2014/04/gm_probe_unfinished"
"BH",2014-04-05,"Goldberg: Activists gone wild over climate","http://bostonherald.com/news_opinion/opinion/op_ed/2014/04/goldberg_activists_gone_wild_over_climate"
"BH",2014-04-05,"Homecoming heroes","http://bostonherald.com/news_opinion/local_coverage/2014/04/homecoming_heroes"
"BH",2014-04-05,"Remy faces new charges after jailhouse attack","http://bostonherald.com/news_opinion/local_coverage/2014/04/remy_faces_new_charges_after_jailhouse_attack"
"BH",2014-04-05,"Ronaldo to miss Madrid&#39;s visit to Sociedad","http://bostonherald.com/sports/revolution_soccer/soccer/2014/04/ronaldo_to_miss_madrids_visit_to_sociedad"
"BH",2014-04-05,"US envoy to focus on genocide prevention in Africa","http://bostonherald.com/news_opinion/national/2014/04/us_envoy_to_focus_on_genocide_prevention_in_africa"
"BH",2014-04-05,"NHL roundup: Blackhawks defense comes to fore in 3-2 victory over Canes","http://bostonherald.com/sports/bruins_nhl/nhl_coverage/2014/04/nhl_roundup_blackhawks_defense_comes_to_fore_in_3_2_victory"
"BH",2014-04-05,"&#39;Jesus Christ Superstar&#39; North American tour to feature Johnny Rotten, JC <b>...</b>","http://bostonherald.com/entertainment/arts_culture/2014/04/jesus_christ_superstar_north_american_tour_to_feature_johnny"
"BH",2014-04-05,"Glance: Execution drug secrecy in 5 states","http://bostonherald.com/business/healthcare/2014/04/glance_execution_drug_secrecy_in_5_states"
"BH",2014-04-05,"Borges: Jake Peavy battles through","http://bostonherald.com/sports/columnists/ron_borges/2014/04/borges_jake_peavy_battles_through"
"BH",2014-04-05,"Malaysia says it &#39;will not stop looking&#39; for jet","http://bostonherald.com/news_opinion/international/asia/2014/04/malaysia_says_it_will_not_stop_looking_for_jet"
"BH",2014-04-05,"Rosberg beats teammate Hamilton to Bahrain pole","http://bostonherald.com/sports/other/auto_racing/2014/04/rosberg_beats_teammate_hamilton_to_bahrain_pole"
"BH",2014-04-05,"&#39;Game of Thrones&#39; actress Gwendoline Christie joins final &#39;Hunger Games&#39; movie","http://bostonherald.com/entertainment/movies/movie_news/2014/04/game_of_thrones_actress_gwendoline_christie_joins_final"
"BH",2014-04-05,"Obama: Afghan election marks important milestone","http://bostonherald.com/news_opinion/international/2014/04/obama_afghan_election_marks_important_milestone"
"BG",2014-04-05,"John Kerry losing patience on Mideast peace talks","http://www.bostonglobe.com/news/world/2014/04/04/john-kerry-warns-may-pull-back-from-mideast-peace-talks-citing-need-for-reality-check/C1zWL6TOso8etkLbuH1TrO/story.html?rss_id=Top-GNP"
"BG",2014-04-05,"Jared Remy charged with assaulting fellow inmate","http://www.bostonglobe.com/metro/2014/04/04/jared-remy-charged-with-assaulting-fellow-inmate-cambridge-jail/IUNodGt6pU0CIOE2a4S9uN/story.html"
"BG",2014-04-05,"Red Sox hold celebration, tribute before game","http://www.bostonglobe.com/sports/2014/04/04/red-sox-hold-celebration-tribute-before-home-opener/8SN7JlHZPMxwPujHldj9PJ/story.html"
"BG",2014-04-05,"AP photographer killed, reporter wounded","http://www.bostonglobe.com/news/world/2014/04/04/photographer-killed-reporter-wounded/CjC4a01qVTOPJ60HO92NqI/story.html"
"BG",2014-04-05,"Men accused of sending nuclear supplies to Iran","http://www.bostonglobe.com/metro/2014/04/04/chinese-iranian-citizens-charged-federal-court-boston-with-illegal-exports-iran/W1Wq1JsqtlhY5IsfosYn7M/story.html"
"BG",2014-04-05,"As time runs out, sound locators search for Flight 370&#39;s black boxes","http://www.bostonglobe.com/news/world/2014/04/04/desperate-hunt-for-flight-black-boxes/w62oHvfqQvRT1l9rW26EnK/story.html"
"BG",2014-04-05,"Judge invalidates part of Ohio&#39;s gay marriage ban","http://www.bostonglobe.com/news/nation/2014/04/04/judge-strikes-down-part-ohio-gay-marriage-law/46gcw05PmKw1FYE5DBQMdL/story.html"
"BG",2014-04-05,"Roundup: Masahiro Tanaka wins Yankees debut","http://www.bostonglobe.com/sports/2014/04/04/cabrera-homers-tigers-beat-orioles/67qtGmnGysWXjMZyJltFpN/story.html"
"BG",2014-04-05,"John Calipari still as polarizing as ever","http://www.bostonglobe.com/sports/2014/04/03/kentucky-coach-john-calipari-still-polarizing-ever/6drTZkfGGvU56v2tknWg1K/story.html"
"BG",2014-04-05,"NFL notes: Chris Johnson axed by Titans","http://www.bostonglobe.com/sports/2014/04/05/titans-say-goodbye-chris-johnson/uHJqfq9jb4Hz3zkLmfwwTM/story.html"
"BG",2014-04-05,"Kevin Ollie has put his own imprint on UConn&#39;s success","http://www.bostonglobe.com/sports/2014/04/04/kevin-ollie-has-put-his-own-imprint-uconn-successful-run/KFpsEhsr8biY0U2NQeJF9N/story.html"
"BG",2014-04-05,"Roundup: Montreal scores 7 straight to drop Ottawa","http://www.bostonglobe.com/sports/2014/04/04/sharks-kings-ready-rumble/290JI1byXpm04i2HpeCxiL/story.html"
"BG",2014-04-05,"Blue-hot Spica pales in comparison to new temperature record","http://www.bostonglobe.com/lifestyle/health-wellness/2014/04/04/blue-hot-spica-pales-comparison-new-temperature-record/eps7CvkORmTn7A4xS0DGYK/story.html"
"BG",2014-04-05,"Roundup: James Harden scores 39 in Houston win","http://www.bostonglobe.com/sports/2014/04/04/toronto-raptors-topple-indiana-pacers/CXCZTxzBAt6IR7dPQMLU9L/story.html"
"BG",2014-04-05,"Welders tried to warn others of Back Bay fire, officials say","http://www.bostonglobe.com/metro/2014/04/04/officials-reveal-cause-and-origin-back-bay-fire-that-claimed-lives-boston-firefighters-walsh-and-kennedy/67ijfyKkqAJ0LeaW0o4jGN/story.html?rss_id=Top-GNP"
"BG",2014-04-05,"Red Sox drop home opener","http://www.bostonglobe.com/sports/2014/04/04/red-sox-drop-home-opener/8ypnUjs5ObAFQUB3ypaO6L/story.html"
"BG",2014-04-05,"Loui Eriksson sparkles in win over Flyers","http://www.bostonglobe.com/sports/2014/04/05/loui-eriksson-sparkles-win/mHNx0lqL7JUZVsxBLQhv2N/story.html"
"BG",2014-04-05,"Rwandans can&#39;t remain silent on human rights abuses","http://www.bostonglobe.com/opinion/2014/04/05/rwandans-can-remain-silent-human-rights-abuses/gmwAfRREVb4LKdVcZM2uRI/story.html"
"NT",2014-04-05,"New Global Aids Chief for US Assumes Post","http://www.nytimes.com/2014/04/05/health/new-global-aids-chief-for-us-assumes-post.html"
"NT",2014-04-05,"Uganda: Police Raid US-Financed Health Project","http://www.nytimes.com/2014/04/05/world/africa/uganda-police-raid-us-financed-health-project.html"
"NT",2014-04-05,"Grand Jury Questions Christie Aide in an Inquiry","http://www.nytimes.com/2014/04/05/nyregion/grand-jury-questions-christie-aide-in-an-inquiry.html"
"NT",2014-04-05,"Judge Says Ohio Must Recognize Same-Sex Marriages Performed Out of State","http://www.nytimes.com/2014/04/05/us/judge-says-ohio-must-recognize-same-sex-marriages-performed-out-of-state.html"
"NT",2014-04-05,"California: Smuggling Tunnels Unearthed at Border","http://www.nytimes.com/2014/04/05/us/california-smuggling-tunnels-unearthed-at-border.html"
"NT",2014-04-05,"Judge Dismisses Suit Against Administration Officials Over Drone Strikes","http://www.nytimes.com/2014/04/05/world/judge-dismisses-suit-against-administration-officials-over-drone-strikes.html"
"NT",2014-04-05,"In Colorado, Cannabis Cup Time","http://intransit.blogs.nytimes.com/2014/04/04/in-colorado-cannabis-cup-time/"
"NT",2014-04-05,"Law Lifts Enrollment in Medicaid by Millions","http://www.nytimes.com/2014/04/05/us/politics/health-law-helps-increase-medicaid-rolls-by-3-million.html"
"NT",2014-04-05,"Mouse Infestation Closes Birthplace of the Cronut","http://www.nytimes.com/2014/04/05/nyregion/mouse-infestation-closes-birthplace-of-the-cronut.html"
"NT",2014-04-05,"Apple and Samsung Fight Over Who Was the Follower","http://bits.blogs.nytimes.com/2014/04/04/apple-and-samsung-fight-over-who-was-the-follower/"
"NT",2014-04-05,"Polarizing Wildcats Find Their Way Together","http://www.nytimes.com/2014/04/05/sports/ncaabasketball/andrew-and-aaron-harrison-finding-their-way-together.html"
"NT",2014-04-05,"Home Streak At 15 as Nets Beat Pistons","http://www.nytimes.com/2014/04/05/sports/basketball/nba-roundup.html"
"NT",2014-04-05,"As Critics Vent, Maple Leafs Take Deep Breaths","http://www.nytimes.com/2014/04/05/sports/hockey/as-critics-vent-maple-leafs-take-deep-breaths.html?partner=rss&emc=rss"
"NT",2014-04-05,"Ibrahimovic Is Sidelined","http://www.nytimes.com/2014/04/05/sports/soccer/ibrahimovic-is-sidelined.html"
"NT",2014-04-05,"Afghans Vote in Strong Numbers Despite Dangers","http://www.nytimes.com/2014/04/06/world/asia/afghanistan-voting.html"
"NT",2014-04-05,"4 Killed After Car Plunges Into Creek, Police Say","http://www.nytimes.com/2014/04/06/nyregion/4-killed-after-car-plunges-into-creek-police-say.html"
"NT",2014-04-05,"A Power Lunch, Times Two","http://www.nytimes.com/2014/04/06/fashion/julia-louis-dreyfus-and-nancy-pelosi-a-power-lunch-times-two.html?hpw&rref=fashion"
"NT",2014-04-05,"So Far Away. No, She&#39;s in Row K.","http://www.nytimes.com/2014/04/05/theater/so-far-away-no-shes-in-row-k.html"
"NT",2014-04-05,"&#39;Savage Harvest,&#39; by Carl Hoffman","http://www.nytimes.com/2014/04/06/books/review/savage-harvest-by-carl-hoffman.html?partner=rss&emc=rss"
"NT",2014-04-05,"Paris Marathon Kicks Off a Month of Foot Races","http://www.nytimes.com/2014/04/05/sports/paris-marathon-kicks-off-a-month-of-foot-races.html"
"NT",2014-04-05,"Kosovo: European Union Plans War Crimes Tribunal","http://www.nytimes.com/2014/04/05/world/europe/kosovo-european-union-plans-war-crimes-tribunal.html?partner=rss&emc=rss"
"NT",2014-04-05,"US Response to Crimea Worries Japanese Leaders","http://www.nytimes.com/2014/04/06/world/asia/us-response-to-crimea-worries-japanese-leaders.html"
"NT",2014-04-05,"Chinese Report Ship Searching for Missing Jet Detects Underwater Ping","http://www.nytimes.com/2014/04/06/world/asia/malaysia-airlines-plane.html"
"NT",2014-04-05,"Wine Buyers in Asia Find Their Confidence","http://www.nytimes.com/2014/04/05/business/international/wine-buyers-in-asia-find-their-confidence.html?hpw&rref=business"
"NT",2014-04-05,"We Were Just Laughing: Days With Anja Niedringhaus and Kathy Gannon","http://atwar.blogs.nytimes.com/2014/04/04/we-were-just-laughing-days-with-anja-niedringhaus-and-kathy-gannon/"
"NT",2014-04-05,"2 Italian Priests and a Canadian Nun Are Abducted in Cameroon","http://www.nytimes.com/2014/04/06/world/africa/2-italian-priests-and-a-canadian-nun-are-abducted-in-cameroon.html"
"NT",2014-04-05,"Activists Seen as Possibly Circling Symantec","http://dealbook.nytimes.com/2014/04/04/activists-circle-symantec/"
"NT",2014-04-05,"An Ex-President, Brush in Hand, Captures His Fellow Leaders","http://www.nytimes.com/2014/04/05/us/politics/george-bush-portrait-exhibition-opens-in-dallas.html"
"NT",2014-04-05,"Vivendi Chooses to Sell Mobile Phone Unit to Altice, Ending Noisy Bidding War","http://dealbook.nytimes.com/2014/04/05/vivendi-chooses-to-sell-mobile-phone-unit-to-altice-ending-noisy-bidding-war/?partner=rss&emc=rss"
"NT",2014-04-05,"Seahawks Sign Carroll Through 2016","http://www.nytimes.com/2014/04/05/sports/football/nfl-roundup.html"
"NT",2014-04-05,"Afghan Turnout Is High as Voters Defy the Taliban","http://www.nytimes.com/2014/04/06/world/asia/afghanistan-voting.html?hpw&rref=world"
"NT",2014-04-05,"Bits | Apple and Samsung Fight Over Who Was the Follower","http://bits.blogs.nytimes.com/2014/04/04/apple-and-samsung-fight-over-who-was-the-follower/?hpw&rref=business"
"NT",2014-04-05,"Sunday Breakfast Menu, April 6","http://thecaucus.blogs.nytimes.com/2014/04/05/sunday-breakfast-menu-april-6/?module=BlogPost-Title&version=Blog%20Main&contentCollection=Politics&action=Click&pgtype=Blogs&region=Body"
"NT",2014-04-05,"War Pain Yields To New Anxiety At Fort Hood","http://www.nytimes.com/2014/04/06/us/war-pain-yields-to-new-anxiety-at-a-texas-fort.html?hpw&rref=us"
"NT",2014-04-05,"The New Gay Orthodoxy","http://www.nytimes.com/2014/04/06/opinion/sunday/bruni-the-new-gay-orthodoxy.html"
"NT",2014-04-05,"Mark Teixeira Placed on 15-Day Disabled List","http://www.nytimes.com/2014/04/06/sports/baseball/mark-teixeira-placed-on-15-day-disabled-list.html"
"NT",2014-04-05,"Thais Rally in Support of Beleaguered Prime Minister","http://www.nytimes.com/2014/04/06/world/asia/thais-rally-in-support-of-beleaguered-prime-minister.html?partner=rss&emc=rss"
"NT",2014-04-05,"Health Care Without End","http://www.nytimes.com/2014/04/06/opinion/sunday/douthat-health-care-without-end.html"
"NT",2014-04-05,"IRS Paid Whistle-Blowers $53 Million Last Year","http://www.nytimes.com/2014/04/05/us/irs-paid-whistle-blowers-53-million-last-year.html"
"NT",2014-04-05,"Hypocritical Tax Cuts","http://www.nytimes.com/2014/04/06/opinion/sunday/hypocritical-tax-cuts.html"
"NT",2014-04-05,"Minding the Minders of GM","http://www.nytimes.com/2014/04/06/business/minding-the-minders-of-gm.html?hpw&rref=business"
"NT",2014-04-05,"John Calipari&#39;s Trip to the Final Four, Step by Agonizing Step","http://www.nytimes.com/2014/04/06/sports/ncaabasketball/john-caliparis-trip-to-the-final-four-step-by-agonizing-step.html"
"NT",2014-04-05,"36 Hours in Hood River, Ore.","http://www.nytimes.com/2014/04/06/travel/36-hours-in-hood-river-ore.html"
"NT",2014-04-05,"UN Leader Urges Action in Africa Clash","http://www.nytimes.com/2014/04/06/world/africa/un-leader-urges-action-in-africa-clash.html"
"NT",2014-04-05,"Even Small Medical Advances Can Mean Big Jumps in Bills","http://www.nytimes.com/2014/04/06/health/even-small-medical-advances-can-mean-big-jumps-in-bills.html"
"NT",2014-04-05,"Apathy and Fear of Taliban Combine to Keep Rural Voters Away From the Polls","http://www.nytimes.com/2014/04/06/world/asia/apathy-and-fear-of-taliban-combine-to-keep-rural-voters-away-from-the-polls.html"
"NT",2014-04-05,"Kazakh Pair Tops Federer and Wawrinka","http://www.nytimes.com/2014/04/06/sports/tennis/roundup.html"
"NT",2014-04-05,"Munich&#39;s Run in Bundesliga Is Stopped by Augsburg","http://www.nytimes.com/2014/04/06/sports/soccer/roundup.html?hpw&rref=sports"
"NT",2014-04-05,"Blast Near Falluja Kills 17 Iraq Troops","http://www.nytimes.com/2014/04/06/world/middleeast/iraq.html"
"NT",2014-04-05,"Bring Me My Dragons!","http://www.nytimes.com/2014/04/06/opinion/sunday/dowd-bring-me-my-dragons.html"
"NT",2014-04-05,"SundayReview|The New Gay Orthodoxy","http://www.nytimes.com/2014/04/06/opinion/sunday/bruni-the-new-gay-orthodoxy.html?hpw&rref=opinion"
"NT",2014-04-05,"Archbishop Says He Plans to Sell $2 Million Home","http://www.nytimes.com/2014/04/06/us/archbishop-says-he-plans-to-sell-2-million-home.html"
"NT",2014-04-05,"Coach Urges Players to Vote No on Union","http://www.nytimes.com/2014/04/06/sports/ncaafootball/coach-urges-players-to-vote-no-on-union.html"
"NT",2014-04-05,"When Money Talks, the Game Is Drowned Out in Big Stadiums","http://www.nytimes.com/2014/04/06/sports/ncaabasketball/when-money-talks-the-game-is-drowned-out-in-big-stadiums.html?hpw&rref=sports"
"NT",2014-04-05,"Appealing to a College for More Financial Aid","http://www.nytimes.com/2014/04/05/your-money/paying-for-college/for-many-families-college-financial-aid-packages-are-worth-an-appeal.html"
"NT",2014-04-05,"Clan Fighting in Egypt Kills at Least 23","http://www.nytimes.com/2014/04/06/world/middleeast/egypt.html"
"NT",2014-04-05,"US|War Pain Yields to New Anxiety Inside Ft. Hood","http://www.nytimes.com/2014/04/06/us/war-pain-yields-to-new-anxiety-at-a-texas-fort.html"
"NT",2014-04-05,"Few Answers After 4 Die When Car Plunges Into Creek in Queens; Driver Survives","http://www.nytimes.com/2014/04/06/nyregion/few-answers-after-4-die-when-car-plunges-into-creek-in-queens-driver-survives.html?hpw&rref=nyregion"
"NT",2014-04-05,"For Soprano, From &#39;Butterfly&#39; to &#39;Bohê_e,&#39; in a Flash","http://www.nytimes.com/2014/04/06/arts/music/from-butterfly-to-boheme-in-a-flash.html"
"NT",2014-04-05,"Connecticut Topples Florida to Reach Title Game","http://www.nytimes.com/2014/04/06/sports/ncaabasketball/uconn-beats-florida-and-advances-to-ncaa-championship.html"
"NT",2014-04-05,"The Oracle of Omaha, Lately Looking a Bit Ordinary","http://www.nytimes.com/2014/04/06/business/the-oracle-of-omaha-lately-looking-a-bit-ordinary.html"
"NT",2014-04-05,"The Found Art of Thank-You Notes","http://www.nytimes.com/2014/04/06/fashion/the-found-art-of-thank-you-notes.html"
"NT",2014-04-05,"Banking on My Future as a Father","http://www.nytimes.com/2014/04/06/fashion/diary-of-a-sperm-banker.html"
